Date,Room,Device,Power_Consumption,Temperature,Humidity,Status,Year,Month,Week
2023-10-28,Bedroom2,TV,336,28.7,69.8,ON,2023,10,43
2023-10-28,Bedroom2,Heater,336,25.7,50.1,OFF,2023,10,43
2023-10-28,Bedroom2,Fan,216,32.9,54.4,OFF,2023,10,43
2023-10-28,Kitchen,AC,86,31.1,60.7,OFF,2023,10,43
2023-10-28,Kitchen,Lamp,441,24.6,59.8,ON,2023,10,43
2023-10-28,Kitchen,TV,408,26.2,60.1,OFF,2023,10,43
2023-10-28,Kitchen,Heater,400,21.1,76.8,OFF,2023,10,43
2023-10-28,Kitchen,Fan,483,34.3,52.8,OFF,2023,10,43
2023-10-28,Living Room,AC,99,31.1,70.9,OFF,2023,10,43
2023-10-28,Living Room,Lamp,289,31.7,51.7,ON,2023,10,43
2023-10-28,Living Room,TV,141,33.8,45.9,OFF,2023,10,43
2023-10-28,Living Room,Heater,152,29.7,57.2,ON,2023,10,43
2023-10-28,Living Room,Fan,72,29.8,62.7,ON,2023,10,43
2023-10-28,Store Room,AC,160,24.6,46.8,ON,2023,10,43
2023-10-28,Store Room,Lamp,156,32.0,58.4,OFF,2023,10,43
2023-10-28,Store Room,TV,171,28.3,49.6,OFF,2023,10,43
2023-10-28,Store Room,Heater,325,24.0,40.7,ON,2023,10,43
2023-10-28,Store Room,Fan,250,23.6,65.3,OFF,2023,10,43
2023-10-29,Bedroom1,AC,146,30.6,69.8,OFF,2023,10,43
2023-10-29,Bedroom1,Lamp,91,29.5,50.6,ON,2023,10,43
2023-10-29,Bedroom1,TV,144,34.6,71.2,ON,2023,10,43
2023-10-29,Bedroom1,Heater,171,31.3,65.8,ON,2023,10,43
2023-10-29,Bedroom1,Fan,464,21.0,41.2,OFF,2023,10,43
2023-10-29,Bedroom2,AC,158,32.8,67.7,ON,2023,10,43
2023-10-29,Bedroom2,Lamp,148,31.4,78.9,OFF,2023,10,43
2023-10-29,Bedroom2,TV,59,25.4,48.9,OFF,2023,10,43
2023-10-29,Bedroom2,Heater,71,26.0,62.0,ON,2023,10,43
2023-10-29,Bedroom2,Fan,235,34.7,67.6,ON,2023,10,43
2023-10-29,Kitchen,AC,321,20.0,79.7,ON,2023,10,43
2023-10-29,Kitchen,Lamp,448,24.6,55.8,ON,2023,10,43
2023-10-29,Kitchen,TV,352,34.9,55.2,OFF,2023,10,43
2023-10-29,Kitchen,Heater,389,31.2,49.4,OFF,2023,10,43
2023-10-29,Kitchen,Fan,206,24.6,63.2,OFF,2023,10,43
2023-10-29,Living Room,AC,166,25.1,70.1,OFF,2023,10,43
2023-10-29,Living Room,Lamp,334,26.8,76.1,OFF,2023,10,43
2023-10-29,Living Room,TV,465,30.8,57.6,ON,2023,10,43
2023-10-29,Living Room,Heater,476,27.4,59.2,ON,2023,10,43
2023-10-29,Living Room,Fan,391,33.0,52.4,OFF,2023,10,43
2023-10-29,Store Room,AC,290,31.8,55.7,ON,2023,10,43
2023-10-29,Store Room,Lamp,226,35.0,71.4,OFF,2023,10,43
2023-10-29,Store Room,TV,189,25.2,79.9,ON,2023,10,43
2023-10-29,Store Room,Heater,59,33.7,70.4,OFF,2023,10,43
2023-10-29,Store Room,Fan,95,31.6,42.0,OFF,2023,10,43
2023-10-30,Bedroom1,AC,421,21.7,68.4,OFF,2023,10,44
2023-10-30,Bedroom1,Lamp,445,29.5,54.0,ON,2023,10,44
2023-10-30,Bedroom1,TV,196,23.8,68.4,OFF,2023,10,44
2023-10-30,Bedroom1,Heater,374,26.3,73.8,ON,2023,10,44
2023-10-30,Bedroom1,Fan,397,28.3,50.4,OFF,2023,10,44
2023-10-30,Bedroom2,AC,195,27.4,45.5,OFF,2023,10,44
2023-10-30,Bedroom2,Lamp,141,34.8,74.3,ON,2023,10,44
2023-10-30,Bedroom2,TV,161,26.8,64.6,OFF,2023,10,44
2023-10-30,Bedroom2,Heater,127,30.9,75.6,OFF,2023,10,44
2023-10-30,Bedroom2,Fan,310,28.8,65.2,OFF,2023,10,44
2023-10-30,Kitchen,AC,143,29.3,55.0,ON,2023,10,44
2023-10-30,Kitchen,Lamp,378,28.5,78.3,ON,2023,10,44
2023-10-30,Kitchen,TV,466,31.0,47.2,OFF,2023,10,44
2023-10-30,Kitchen,Heater,493,29.4,61.7,ON,2023,10,44
2023-10-30,Kitchen,Fan,149,24.5,76.1,OFF,2023,10,44
2023-10-30,Living Room,AC,406,26.9,56.4,ON,2023,10,44
2023-10-30,Living Room,Lamp,66,28.2,63.5,ON,2023,10,44
2023-10-30,Living Room,TV,272,29.6,66.8,OFF,2023,10,44
2023-10-30,Living Room,Heater,241,20.1,54.5,ON,2023,10,44
2023-10-30,Living Room,Fan,450,26.5,57.5,OFF,2023,10,44
2023-10-30,Store Room,AC,193,29.8,79.6,ON,2023,10,44
2023-10-30,Store Room,Lamp,294,32.7,71.7,ON,2023,10,44
2023-10-30,Store Room,TV,279,22.5,69.5,OFF,2023,10,44
2023-10-30,Store Room,Heater,423,25.9,74.1,ON,2023,10,44
2023-10-30,Store Room,Fan,242,22.8,61.5,OFF,2023,10,44
2023-10-31,Bedroom1,AC,419,34.8,69.8,OFF,2023,10,44
2023-10-31,Bedroom1,Lamp,240,23.3,55.3,ON,2023,10,44
2023-10-31,Bedroom1,TV,296,32.0,42.8,OFF,2023,10,44
2023-10-31,Bedroom1,Heater,235,29.3,77.5,OFF,2023,10,44
2023-10-31,Bedroom1,Fan,205,34.0,61.7,ON,2023,10,44
2023-10-31,Bedroom2,AC,203,29.6,45.3,ON,2023,10,44
2023-10-31,Bedroom2,Lamp,281,21.8,73.9,OFF,2023,10,44
2023-10-31,Bedroom2,TV,262,23.4,68.3,OFF,2023,10,44
2023-10-31,Bedroom2,Heater,140,21.3,75.2,ON,2023,10,44
2023-10-31,Bedroom2,Fan,80,23.0,68.8,OFF,2023,10,44
2023-10-31,Kitchen,AC,428,31.3,50.0,OFF,2023,10,44
2023-10-31,Kitchen,Lamp,302,25.4,65.4,ON,2023,10,44
2023-10-31,Kitchen,TV,350,34.0,71.0,OFF,2023,10,44
2023-10-31,Kitchen,Heater,285,24.0,51.8,OFF,2023,10,44
2023-10-31,Kitchen,Fan,135,33.0,44.4,OFF,2023,10,44
2023-10-31,Living Room,AC,441,27.7,48.2,OFF,2023,10,44
2023-10-31,Living Room,Lamp,198,22.7,69.2,ON,2023,10,44
2023-10-31,Living Room,TV,312,31.4,43.2,ON,2023,10,44
2023-10-31,Living Room,Heater,174,25.9,41.2,OFF,2023,10,44
2023-10-31,Living Room,Fan,128,32.6,70.9,OFF,2023,10,44
2023-10-31,Store Room,AC,93,21.5,49.3,OFF,2023,10,44
2023-10-31,Store Room,Lamp,452,32.4,71.8,OFF,2023,10,44
2023-10-31,Store Room,TV,346,32.0,68.0,ON,2023,10,44
2023-10-31,Store Room,Heater,359,24.0,46.1,ON,2023,10,44
2023-10-31,Store Room,Fan,362,31.1,60.4,ON,2023,10,44
2023-11-01,Bedroom1,AC,219,34.2,66.9,ON,2023,11,44
2023-11-01,Bedroom1,Lamp,147,25.7,59.9,OFF,2023,11,44
2023-11-01,Bedroom1,TV,314,24.3,58.4,OFF,2023,11,44
2023-11-01,Bedroom1,Heater,266,33.7,77.5,ON,2023,11,44
2023-11-01,Bedroom1,Fan,389,21.0,43.0,OFF,2023,11,44
2023-11-01,Bedroom2,AC,234,29.7,65.0,OFF,2023,11,44
2023-11-01,Bedroom2,Lamp,392,20.5,46.7,ON,2023,11,44
2023-11-01,Bedroom2,TV,217,25.4,43.3,ON,2023,11,44
2023-11-01,Bedroom2,Heater,298,27.0,77.7,OFF,2023,11,44
2023-11-01,Bedroom2,Fan,273,22.7,60.8,ON,2023,11,44
2023-11-01,Kitchen,AC,347,24.0,67.5,OFF,2023,11,44
2023-11-01,Kitchen,Lamp,385,20.2,49.0,OFF,2023,11,44
2023-11-01,Kitchen,TV,160,29.3,49.1,OFF,2023,11,44
2023-11-01,Kitchen,Heater,87,32.6,58.1,OFF,2023,11,44
2023-11-01,Kitchen,Fan,82,32.3,62.8,OFF,2023,11,44
2023-11-01,Living Room,AC,87,27.1,50.3,OFF,2023,11,44
2023-11-01,Living Room,Lamp,65,22.4,72.0,OFF,2023,11,44
2023-11-01,Living Room,TV,317,22.7,43.4,ON,2023,11,44
2023-11-01,Living Room,Heater,301,32.7,40.2,OFF,2023,11,44
2023-11-01,Living Room,Fan,153,27.4,60.4,ON,2023,11,44
2023-11-01,Store Room,AC,204,28.8,63.9,ON,2023,11,44
2023-11-01,Store Room,Lamp,201,28.1,70.0,OFF,2023,11,44
2023-11-01,Store Room,TV,368,21.3,52.7,ON,2023,11,44
2023-11-01,Store Room,Heater,83,20.9,67.9,OFF,2023,11,44
2023-11-01,Store Room,Fan,145,22.9,69.4,ON,2023,11,44
2023-11-02,Bedroom1,AC,496,34.9,61.7,ON,2023,11,44
2023-11-02,Bedroom1,Lamp,315,25.9,66.5,ON,2023,11,44
2023-11-02,Bedroom1,TV,89,34.7,58.1,OFF,2023,11,44
2023-11-02,Bedroom1,Heater,487,31.3,46.3,ON,2023,11,44
2023-11-02,Bedroom1,Fan,368,24.2,71.9,OFF,2023,11,44
2023-11-02,Bedroom2,AC,347,25.4,51.6,ON,2023,11,44
2023-11-02,Bedroom2,Lamp,113,28.9,54.8,ON,2023,11,44
2023-11-02,Bedroom2,TV,247,26.3,75.2,OFF,2023,11,44
2023-11-02,Bedroom2,Heater,61,21.7,63.9,ON,2023,11,44
2023-11-02,Bedroom2,Fan,177,20.2,44.7,OFF,2023,11,44
2023-11-02,Kitchen,AC,452,33.8,78.1,OFF,2023,11,44
2023-11-02,Kitchen,Lamp,108,33.5,75.1,OFF,2023,11,44
2023-11-02,Kitchen,TV,238,23.6,79.2,OFF,2023,11,44
2023-11-02,Kitchen,Heater,85,20.5,60.1,ON,2023,11,44
2023-11-02,Kitchen,Fan,422,26.9,63.9,ON,2023,11,44
2023-11-02,Living Room,AC,330,31.6,55.7,ON,2023,11,44
2023-11-02,Living Room,Lamp,364,34.3,60.7,ON,2023,11,44
2023-11-02,Living Room,TV,163,25.7,42.8,OFF,2023,11,44
2023-11-02,Living Room,Heater,109,25.0,58.5,ON,2023,11,44
2023-11-02,Living Room,Fan,127,22.6,54.2,ON,2023,11,44
2023-11-02,Store Room,AC,257,26.1,59.1,ON,2023,11,44
2023-11-02,Store Room,Lamp,239,34.0,78.6,OFF,2023,11,44
2023-11-02,Store Room,TV,304,33.6,53.8,ON,2023,11,44
2023-11-02,Store Room,Heater,357,25.6,71.4,ON,2023,11,44
2023-11-02,Store Room,Fan,355,26.8,53.8,ON,2023,11,44
2023-11-03,Bedroom1,AC,400,28.2,70.7,OFF,2023,11,44
2023-11-03,Bedroom1,Lamp,346,29.8,70.2,OFF,2023,11,44
2023-11-03,Bedroom1,TV,194,25.0,79.5,OFF,2023,11,44
2023-11-03,Bedroom1,Heater,257,24.9,76.0,OFF,2023,11,44
2023-11-03,Bedroom1,Fan,280,24.3,55.3,ON,2023,11,44
2023-11-03,Bedroom2,AC,388,24.1,58.7,ON,2023,11,44
2023-11-03,Bedroom2,Lamp,185,34.8,60.7,OFF,2023,11,44
2023-11-03,Bedroom2,TV,330,24.7,74.2,OFF,2023,11,44
2023-11-03,Bedroom2,Heater,302,22.6,61.5,ON,2023,11,44
2023-11-03,Bedroom2,Fan,427,27.1,70.7,ON,2023,11,44
2023-11-03,Kitchen,AC,80,33.3,51.1,ON,2023,11,44
2023-11-03,Kitchen,Lamp,239,23.4,67.9,ON,2023,11,44
2023-11-03,Kitchen,TV,68,31.0,76.6,OFF,2023,11,44
2023-11-03,Kitchen,Heater,239,23.8,71.7,ON,2023,11,44
2023-11-03,Kitchen,Fan,482,23.9,46.8,OFF,2023,11,44
2023-11-03,Living Room,AC,343,25.6,76.6,OFF,2023,11,44
2023-11-03,Living Room,Lamp,337,27.6,47.9,ON,2023,11,44
2023-11-03,Living Room,TV,154,23.6,77.5,OFF,2023,11,44
2023-11-03,Living Room,Heater,361,34.6,51.9,ON,2023,11,44
2023-11-03,Living Room,Fan,437,31.9,47.9,OFF,2023,11,44
2023-11-03,Store Room,AC,188,32.7,74.3,OFF,2023,11,44
2023-11-03,Store Room,Lamp,446,23.6,52.9,OFF,2023,11,44
2023-11-03,Store Room,TV,481,34.5,41.0,ON,2023,11,44
2023-11-03,Store Room,Heater,497,25.2,54.7,ON,2023,11,44
2023-11-03,Store Room,Fan,160,26.3,55.4,OFF,2023,11,44
2023-11-04,Bedroom1,AC,261,21.0,54.7,ON,2023,11,44
2023-11-04,Bedroom1,Lamp,246,23.1,72.8,OFF,2023,11,44
2023-11-04,Bedroom1,TV,79,29.2,68.3,OFF,2023,11,44
2023-11-04,Bedroom1,Heater,268,30.6,65.7,OFF,2023,11,44
2023-11-04,Bedroom1,Fan,322,31.9,67.9,OFF,2023,11,44
2023-11-04,Bedroom2,AC,224,22.7,44.4,ON,2023,11,44
2023-11-04,Bedroom2,Lamp,280,20.7,59.2,ON,2023,11,44
2023-11-04,Bedroom2,TV,169,21.6,60.3,OFF,2023,11,44
2023-11-04,Bedroom2,Heater,90,23.9,43.3,OFF,2023,11,44
2023-11-04,Bedroom2,Fan,401,27.3,51.0,OFF,2023,11,44
2023-11-04,Kitchen,AC,411,28.3,76.3,ON,2023,11,44
2023-11-04,Kitchen,Lamp,485,27.1,55.1,OFF,2023,11,44
2023-11-04,Kitchen,TV,323,33.8,54.9,ON,2023,11,44
2023-11-04,Kitchen,Heater,229,31.0,71.7,OFF,2023,11,44
2023-11-04,Kitchen,Fan,317,31.0,59.4,OFF,2023,11,44
2023-11-04,Living Room,AC,279,26.4,51.6,ON,2023,11,44
2023-11-04,Living Room,Lamp,257,34.4,49.3,ON,2023,11,44
2023-11-04,Living Room,TV,467,33.0,68.3,OFF,2023,11,44
2023-11-04,Living Room,Heater,296,32.1,43.4,OFF,2023,11,44
2023-11-04,Living Room,Fan,462,34.4,73.6,OFF,2023,11,44
2023-11-04,Store Room,AC,253,28.1,55.6,ON,2023,11,44
2023-11-04,Store Room,Lamp,136,26.3,69.9,ON,2023,11,44
2023-11-04,Store Room,TV,65,33.5,67.3,OFF,2023,11,44
2023-11-04,Store Room,Heater,51,31.8,56.0,ON,2023,11,44
2023-11-04,Store Room,Fan,348,23.5,41.2,OFF,2023,11,44
2023-11-05,Bedroom1,AC,238,26.6,65.8,OFF,2023,11,44
2023-11-05,Bedroom1,Lamp,216,28.5,44.1,OFF,2023,11,44
2023-11-05,Bedroom1,TV,382,29.4,66.3,OFF,2023,11,44
2023-11-05,Bedroom1,Heater,240,23.5,47.5,ON,2023,11,44
2023-11-05,Bedroom1,Fan,65,22.7,51.1,ON,2023,11,44
2023-11-05,Bedroom2,AC,124,21.4,65.9,OFF,2023,11,44
2023-11-05,Bedroom2,Lamp,274,25.4,44.6,OFF,2023,11,44
2023-11-05,Bedroom2,TV,180,27.8,43.6,ON,2023,11,44
2023-11-05,Bedroom2,Heater,469,20.7,52.9,OFF,2023,11,44
2023-11-05,Bedroom2,Fan,464,34.9,61.7,OFF,2023,11,44
2023-11-05,Kitchen,AC,230,25.7,65.8,OFF,2023,11,44
2023-11-05,Kitchen,Lamp,358,31.3,53.3,ON,2023,11,44
2023-11-05,Kitchen,TV,447,34.1,66.8,ON,2023,11,44
2023-11-05,Kitchen,Heater,229,26.9,73.6,OFF,2023,11,44
2023-11-05,Kitchen,Fan,92,33.5,41.0,ON,2023,11,44
2023-11-05,Living Room,AC,199,22.5,55.1,OFF,2023,11,44
2023-11-05,Living Room,Lamp,107,33.6,60.5,ON,2023,11,44
2023-11-05,Living Room,TV,98,22.7,71.7,OFF,2023,11,44
2023-11-05,Living Room,Heater,370,33.7,49.4,OFF,2023,11,44
2023-11-05,Living Room,Fan,381,21.4,79.1,OFF,2023,11,44
2023-11-05,Store Room,AC,394,26.8,54.1,ON,2023,11,44
2023-11-05,Store Room,Lamp,480,34.7,76.9,OFF,2023,11,44
2023-11-05,Store Room,TV,397,34.7,57.5,OFF,2023,11,44
2023-11-05,Store Room,Heater,476,28.0,49.8,OFF,2023,11,44
2023-11-05,Store Room,Fan,104,32.4,75.9,OFF,2023,11,44
2023-11-06,Bedroom1,AC,497,34.1,46.5,OFF,2023,11,45
2023-11-06,Bedroom1,Lamp,398,23.8,65.9,OFF,2023,11,45
2023-11-06,Bedroom1,TV,419,22.2,56.1,OFF,2023,11,45
2023-11-06,Bedroom1,Heater,119,28.3,68.3,OFF,2023,11,45
2023-11-06,Bedroom1,Fan,463,27.8,54.2,OFF,2023,11,45
2023-11-06,Bedroom2,AC,186,34.5,64.5,OFF,2023,11,45
2023-11-06,Bedroom2,Lamp,214,32.1,79.7,ON,2023,11,45
2023-11-06,Bedroom2,TV,64,29.6,52.9,OFF,2023,11,45
2023-11-06,Bedroom2,Heater,162,34.4,68.3,OFF,2023,11,45
2023-11-06,Bedroom2,Fan,134,26.4,77.1,OFF,2023,11,45
2023-11-06,Kitchen,AC,366,26.9,52.5,ON,2023,11,45
2023-11-06,Kitchen,Lamp,104,29.2,63.2,ON,2023,11,45
2023-11-06,Kitchen,TV,383,33.0,70.0,OFF,2023,11,45
2023-11-06,Kitchen,Heater,401,29.7,76.8,OFF,2023,11,45
2023-11-06,Kitchen,Fan,201,32.8,56.4,ON,2023,11,45
2023-11-06,Living Room,AC,302,22.4,60.9,ON,2023,11,45
2023-11-06,Living Room,Lamp,201,34.5,56.7,ON,2023,11,45
2023-11-06,Living Room,TV,427,33.9,51.8,OFF,2023,11,45
2023-11-06,Living Room,Heater,302,28.7,67.2,ON,2023,11,45
2023-11-06,Living Room,Fan,473,22.0,60.2,OFF,2023,11,45
2023-11-06,Store Room,AC,406,26.2,58.7,ON,2023,11,45
2023-11-06,Store Room,Lamp,280,30.2,53.8,OFF,2023,11,45
2023-11-06,Store Room,TV,411,32.8,49.2,OFF,2023,11,45
2023-11-06,Store Room,Heater,113,28.3,69.2,OFF,2023,11,45
2023-11-06,Store Room,Fan,286,28.9,45.3,ON,2023,11,45
2023-11-07,Bedroom1,AC,485,33.6,70.7,OFF,2023,11,45
2023-11-07,Bedroom1,Lamp,214,27.8,42.7,OFF,2023,11,45
2023-11-07,Bedroom1,TV,247,33.3,74.5,OFF,2023,11,45
2023-11-07,Bedroom1,Heater,246,27.0,63.8,ON,2023,11,45
2023-11-07,Bedroom1,Fan,150,21.2,62.1,ON,2023,11,45
2023-11-07,Bedroom2,AC,408,25.3,57.2,ON,2023,11,45
2023-11-07,Bedroom2,Lamp,195,26.5,76.4,OFF,2023,11,45
2023-11-07,Bedroom2,TV,279,29.0,41.3,ON,2023,11,45
2023-11-07,Bedroom2,Heater,477,20.8,67.5,OFF,2023,11,45
2023-11-07,Bedroom2,Fan,136,27.5,47.6,ON,2023,11,45
2023-11-07,Kitchen,AC,59,26.7,79.7,ON,2023,11,45
2023-11-07,Kitchen,Lamp,354,22.3,41.0,OFF,2023,11,45
2023-11-07,Kitchen,TV,274,27.6,58.7,ON,2023,11,45
2023-11-07,Kitchen,Heater,308,25.2,79.4,ON,2023,11,45
2023-11-07,Kitchen,Fan,211,30.6,77.9,ON,2023,11,45
2023-11-07,Living Room,AC,256,32.2,46.7,OFF,2023,11,45
2023-11-07,Living Room,Lamp,310,23.9,69.5,OFF,2023,11,45
2023-11-07,Living Room,TV,131,34.9,63.1,ON,2023,11,45
2023-11-07,Living Room,Heater,113,30.9,77.2,ON,2023,11,45
2023-11-07,Living Room,Fan,378,27.0,73.9,OFF,2023,11,45
2023-11-07,Store Room,AC,402,24.6,68.5,ON,2023,11,45
2023-11-07,Store Room,Lamp,152,29.6,68.7,ON,2023,11,45
2023-11-07,Store Room,TV,275,28.6,44.0,ON,2023,11,45
2023-11-07,Store Room,Heater,414,31.8,59.8,ON,2023,11,45
2023-11-07,Store Room,Fan,99,21.2,42.6,OFF,2023,11,45
2023-11-08,Bedroom1,AC,189,24.5,69.2,ON,2023,11,45
2023-11-08,Bedroom1,Lamp,356,34.6,76.1,ON,2023,11,45
2023-11-08,Bedroom1,TV,248,30.8,65.2,OFF,2023,11,45
2023-11-08,Bedroom1,Heater,293,23.6,73.6,OFF,2023,11,45
2023-11-08,Bedroom1,Fan,465,20.3,50.8,OFF,2023,11,45
2023-11-08,Bedroom2,AC,388,33.3,44.3,ON,2023,11,45
2023-11-08,Bedroom2,Lamp,346,26.7,76.8,ON,2023,11,45
2023-11-08,Bedroom2,TV,190,26.9,66.0,OFF,2023,11,45
2023-11-08,Bedroom2,Heater,51,22.3,73.7,ON,2023,11,45
2023-11-08,Bedroom2,Fan,235,28.9,79.3,ON,2023,11,45
2023-11-08,Kitchen,AC,168,20.8,55.4,OFF,2023,11,45
2023-11-08,Kitchen,Lamp,155,25.2,43.1,ON,2023,11,45
2023-11-08,Kitchen,TV,207,27.2,43.3,OFF,2023,11,45
2023-11-08,Kitchen,Heater,145,20.1,73.7,ON,2023,11,45
2023-11-08,Kitchen,Fan,475,31.5,54.6,ON,2023,11,45
2023-11-08,Living Room,AC,302,25.7,54.1,OFF,2023,11,45
2023-11-08,Living Room,Lamp,262,28.9,55.1,ON,2023,11,45
2023-11-08,Living Room,TV,473,28.6,69.5,ON,2023,11,45
2023-11-08,Living Room,Heater,425,33.5,47.4,OFF,2023,11,45
2023-11-08,Living Room,Fan,328,28.7,43.6,OFF,2023,11,45
2023-11-08,Store Room,AC,225,25.9,69.1,OFF,2023,11,45
2023-11-08,Store Room,Lamp,367,32.7,45.0,OFF,2023,11,45
2023-11-08,Store Room,TV,171,21.5,51.2,ON,2023,11,45
2023-11-08,Store Room,Heater,107,26.8,62.9,OFF,2023,11,45
2023-11-08,Store Room,Fan,128,26.3,50.3,ON,2023,11,45
2023-11-09,Bedroom1,AC,257,32.0,79.8,ON,2023,11,45
2023-11-09,Bedroom1,Lamp,479,34.8,67.6,ON,2023,11,45
2023-11-09,Bedroom1,TV,356,34.0,44.9,ON,2023,11,45
2023-11-09,Bedroom1,Heater,282,22.9,66.1,ON,2023,11,45
2023-11-09,Bedroom1,Fan,245,33.5,69.8,ON,2023,11,45
2023-11-09,Bedroom2,AC,105,33.5,76.8,ON,2023,11,45
2023-11-09,Bedroom2,Lamp,426,27.0,53.6,OFF,2023,11,45
2023-11-09,Bedroom2,TV,142,20.7,72.8,OFF,2023,11,45
2023-11-09,Bedroom2,Heater,288,25.4,59.8,ON,2023,11,45
2023-11-09,Bedroom2,Fan,121,32.2,70.0,ON,2023,11,45
2023-11-09,Kitchen,AC,330,30.2,66.9,ON,2023,11,45
2023-11-09,Kitchen,Lamp,217,33.3,65.3,ON,2023,11,45
2023-11-09,Kitchen,TV,324,22.5,66.7,OFF,2023,11,45
2023-11-09,Kitchen,Heater,148,31.0,60.4,ON,2023,11,45
2023-11-09,Kitchen,Fan,232,23.5,77.6,ON,2023,11,45
2023-11-09,Living Room,AC,494,28.9,43.0,OFF,2023,11,45
2023-11-09,Living Room,Lamp,398,31.5,65.9,OFF,2023,11,45
2023-11-09,Living Room,TV,164,28.8,79.8,OFF,2023,11,45
2023-11-09,Living Room,Heater,193,27.3,58.5,ON,2023,11,45
2023-11-09,Living Room,Fan,325,25.7,61.3,OFF,2023,11,45
2023-11-09,Store Room,AC,191,25.4,57.2,OFF,2023,11,45
2023-11-09,Store Room,Lamp,79,34.3,63.2,OFF,2023,11,45
2023-11-09,Store Room,TV,172,26.0,80.0,OFF,2023,11,45
2023-11-09,Store Room,Heater,65,33.0,48.7,OFF,2023,11,45
2023-11-09,Store Room,Fan,87,25.1,60.0,OFF,2023,11,45
2023-11-10,Bedroom1,AC,91,34.1,62.2,OFF,2023,11,45
2023-11-10,Bedroom1,Lamp,84,34.7,77.6,ON,2023,11,45
2023-11-10,Bedroom1,TV,87,23.6,52.6,OFF,2023,11,45
2023-11-10,Bedroom1,Heater,419,33.8,65.6,OFF,2023,11,45
2023-11-10,Bedroom1,Fan,195,23.7,42.2,ON,2023,11,45
2023-11-10,Bedroom2,AC,427,23.4,40.4,ON,2023,11,45
2023-11-10,Bedroom2,Lamp,158,24.0,64.1,OFF,2023,11,45
2023-11-10,Bedroom2,TV,450,20.1,68.8,OFF,2023,11,45
2023-11-10,Bedroom2,Heater,309,20.5,76.0,ON,2023,11,45
2023-11-10,Bedroom2,Fan,473,33.5,57.2,OFF,2023,11,45
2023-11-10,Kitchen,AC,445,23.6,70.0,OFF,2023,11,45
2023-11-10,Kitchen,Lamp,396,23.4,53.7,OFF,2023,11,45
2023-11-10,Kitchen,TV,82,21.5,65.7,OFF,2023,11,45
2023-11-10,Kitchen,Heater,180,29.7,61.6,OFF,2023,11,45
2023-11-10,Kitchen,Fan,280,24.9,49.9,ON,2023,11,45
2023-11-10,Living Room,AC,267,21.6,68.8,ON,2023,11,45
2023-11-10,Living Room,Lamp,342,30.9,73.2,ON,2023,11,45
2023-11-10,Living Room,TV,492,32.7,40.0,ON,2023,11,45
2023-11-10,Living Room,Heater,76,27.5,54.4,OFF,2023,11,45
2023-11-10,Living Room,Fan,230,26.0,58.8,OFF,2023,11,45
2023-11-10,Store Room,AC,70,32.7,75.8,ON,2023,11,45
2023-11-10,Store Room,Lamp,116,30.4,45.7,OFF,2023,11,45
2023-11-10,Store Room,TV,99,22.3,77.2,OFF,2023,11,45
2023-11-10,Store Room,Heater,445,29.8,54.6,ON,2023,11,45
2023-11-10,Store Room,Fan,362,21.5,79.3,ON,2023,11,45
2023-11-11,Bedroom1,AC,384,32.2,75.9,OFF,2023,11,45
2023-11-11,Bedroom1,Lamp,492,32.4,55.0,OFF,2023,11,45
2023-11-11,Bedroom1,TV,218,32.3,48.3,ON,2023,11,45
2023-11-11,Bedroom1,Heater,110,26.9,56.1,ON,2023,11,45
2023-11-11,Bedroom1,Fan,299,21.7,51.2,OFF,2023,11,45
2023-11-11,Bedroom2,AC,185,20.6,49.8,ON,2023,11,45
2023-11-11,Bedroom2,Lamp,175,28.1,75.5,ON,2023,11,45
2023-11-11,Bedroom2,TV,211,24.3,55.0,OFF,2023,11,45
2023-11-11,Bedroom2,Heater,422,22.7,45.1,ON,2023,11,45
2023-11-11,Bedroom2,Fan,121,28.8,41.3,ON,2023,11,45
2023-11-11,Kitchen,AC,255,25.0,47.8,ON,2023,11,45
2023-11-11,Kitchen,Lamp,416,34.2,40.7,ON,2023,11,45
2023-11-11,Kitchen,TV,61,25.4,63.4,OFF,2023,11,45
2023-11-11,Kitchen,Heater,359,34.3,70.0,ON,2023,11,45
2023-11-11,Kitchen,Fan,171,31.5,56.1,OFF,2023,11,45
2023-11-11,Living Room,AC,157,22.8,53.3,OFF,2023,11,45
2023-11-11,Living Room,Lamp,441,23.8,67.9,OFF,2023,11,45
2023-11-11,Living Room,TV,90,31.5,66.5,OFF,2023,11,45
2023-11-11,Living Room,Heater,499,33.3,41.2,ON,2023,11,45
2023-11-11,Living Room,Fan,471,23.7,56.6,OFF,2023,11,45
2023-11-11,Store Room,AC,91,34.6,44.3,ON,2023,11,45
2023-11-11,Store Room,Lamp,362,20.9,71.9,ON,2023,11,45
2023-11-11,Store Room,TV,176,34.0,60.8,OFF,2023,11,45
2023-11-11,Store Room,Heater,471,31.7,71.0,ON,2023,11,45
2023-11-11,Store Room,Fan,350,27.4,54.3,ON,2023,11,45
2023-11-12,Bedroom1,AC,179,23.4,53.6,OFF,2023,11,45
2023-11-12,Bedroom1,Lamp,431,31.7,65.1,OFF,2023,11,45
2023-11-12,Bedroom1,TV,222,23.5,65.7,ON,2023,11,45
2023-11-12,Bedroom1,Heater,178,28.8,55.1,OFF,2023,11,45
2023-11-12,Bedroom1,Fan,486,22.9,64.7,OFF,2023,11,45
